,SEQN,Money_spent_at_supermarket_grocery_store,Money_spent_on_food_at_other_stores,Money_spent_eating_out,Money_spent_carryout_delivered_foods
5535,89267.0,200.0,75.0,50.0,0.0
5536,89268.0,180.0,270.0,300.0,0.0
5537,89269.0,700.0,100.0,0.0,0.0
5538,89270.0,214.0,0.0,0.0,0.0
5539,89271.0,500.0,0.0,30.0,0.0
5540,89272.0,600.0,100.0,200.0,0.0
5541,89273.0,85.0,514.0,171.0,0.0
5542,89274.0,535.0,0.0,214.0,128.0
5543,89275.0,75.0,0.0,0.0,0.0
5544,89276.0,642.0,257.0,257.0,0.0
5545,89277.0,728.0,50.0,100.0,0.0
5546,89278.0,800.0,0.0,800.0,100.0
5547,89279.0,350.0,0.0,150.0,100.0
5548,89280.0,0.0,0.0,171.0,0.0
5549,89281.0,500.0,70.0,,
5550,89282.0,300.0,85.0,0.0,0.0
5551,89283.0,738.0,200.0,0.0,0.0
5552,89284.0,857.0,60.0,128.0,0.0
5553,89285.0,445.0,0.0,60.0,40.0
5554,89286.0,,,,
5555,89287.0,200.0,0.0,,0.0
5556,89288.0,250.0,0.0,40.0,0.0
5557,89289.0,6428.0,300.0,0.0,0.0
5558,89290.0,400.0,100.0,200.0,50.0
5559,89291.0,1071.0,0.0,214.0,0.0
5560,89292.0,100.0,100.0,20.0,0.0
5561,89293.0,1500.0,300.0,400.0,0.0
5562,89294.0,150.0,200.0,100.0,25.0
5563,89295.0,350.0,50.0,257.0,0.0
5564,89296.0,857.0,0.0,0.0,40.0
5565,89297.0,300.0,100.0,250.0,0.0
5566,89298.0,200.0,400.0,100.0,40.0
5567,89299.0,300.0,0.0,20.0,0.0
5568,89300.0,400.0,0.0,50.0,0.0
5569,89301.0,400.0,200.0,100.0,100.0
5570,89302.0,450.0,450.0,100.0,0.0
5571,89303.0,300.0,0.0,50.0,0.0
5572,89304.0,350.0,50.0,200.0,0.0
5573,89305.0,250.0,150.0,0.0,0.0
5574,89306.0,100.0,500.0,50.0,50.0
5575,89307.0,800.0,800.0,250.0,50.0
5576,89308.0,400.0,0.0,30.0,0.0
5577,89309.0,450.0,100.0,100.0,50.0
5578,89310.0,400.0,0.0,0.0,0.0
5579,89311.0,300.0,150.0,214.0,0.0
5580,89312.0,1000.0,0.0,300.0,0.0
5581,89313.0,535.0,0.0,100.0,0.0
5582,89314.0,400.0,300.0,300.0,40.0
5583,89315.0,400.0,570.0,200.0,50.0
5584,89316.0,100.0,150.0,0.0,0.0
5585,89317.0,450.0,200.0,100.0,13.0
5586,89318.0,500.0,100.0,300.0,100.0
5587,89319.0,428.0,21.0,100.0,0.0
5588,89320.0,,,300.0,0.0
5589,89321.0,400.0,200.0,100.0,0.0
5590,89322.0,400.0,50.0,0.0,0.0
5591,89323.0,500.0,300.0,200.0,50.0
5592,89324.0,300.0,300.0,20.0,0.0
5593,89325.0,800.0,0.0,,75.0
5594,89326.0,600.0,100.0,80.0,80.0
5595,89327.0,,50.0,25.0,0.0
5596,89328.0,400.0,100.0,40.0,0.0
5597,89329.0,125.0,20.0,20.0,0.0
5598,89330.0,300.0,150.0,200.0,50.0
5599,89331.0,0.0,400.0,100.0,30.0
5600,89332.0,150.0,10.0,20.0,0.0
5601,89333.0,200.0,60.0,50.0,60.0
5602,89334.0,500.0,200.0,50.0,0.0
5603,89335.0,350.0,100.0,250.0,50.0
5604,89336.0,500.0,150.0,100.0,50.0
5605,89337.0,350.0,300.0,85.0,0.0
5606,89338.0,100.0,0.0,20.0,0.0
5607,89339.0,128.0,10.0,40.0,0.0
5608,89340.0,400.0,100.0,100.0,0.0
5609,89341.0,25.0,40.0,20.0,0.0
5610,89342.0,857.0,30.0,25.0,0.0
5611,89343.0,350.0,150.0,321.0,20.0
5612,89344.0,200.0,200.0,120.0,0.0
5613,89345.0,600.0,100.0,100.0,50.0
5614,89346.0,200.0,150.0,200.0,50.0
5615,89347.0,300.0,0.0,80.0,0.0
5616,89348.0,250.0,100.0,100.0,60.0
5617,89349.0,300.0,160.0,50.0,30.0
5618,89350.0,200.0,0.0,10.0,0.0
5619,89351.0,600.0,0.0,0.0,0.0
5620,89352.0,50.0,350.0,160.0,50.0
5621,89353.0,300.0,200.0,200.0,0.0
5622,89354.0,325.0,60.0,65.0,10.0
5623,89355.0,642.0,85.0,107.0,0.0
5624,89356.0,200.0,250.0,200.0,50.0
5625,89357.0,100.0,500.0,50.0,50.0
5626,89358.0,500.0,0.0,200.0,0.0
5627,89359.0,857.0,0.0,100.0,0.0
5628,89360.0,200.0,60.0,80.0,100.0
5629,89361.0,428.0,214.0,0.0,0.0
5630,89362.0,200.0,50.0,100.0,0.0
5631,89363.0,300.0,0.0,50.0,0.0
5632,89364.0,428.0,300.0,0.0,0.0
5633,89365.0,120.0,214.0,214.0,0.0
5634,89366.0,400.0,60.0,0.0,45.0
5635,89367.0,150.0,50.0,500.0,50.0
5636,89368.0,800.0,150.0,200.0,0.0
5637,89369.0,1000.0,500.0,100.0,0.0
5638,89370.0,400.0,100.0,200.0,50.0
5639,89371.0,100.0,30.0,0.0,0.0
5640,89372.0,800.0,100.0,0.0,0.0
5641,89373.0,200.0,240.0,50.0,10.0
5642,89374.0,,,,
5643,89375.0,1500.0,0.0,200.0,0.0
5644,89376.0,130.0,0.0,10.0,0.0
5645,89377.0,600.0,342.0,100.0,0.0
5646,89378.0,600.0,50.0,300.0,0.0
5647,89379.0,,,,
5648,89380.0,400.0,60.0,0.0,45.0
5649,89381.0,100.0,300.0,25.0,45.0
5650,89382.0,500.0,200.0,200.0,0.0
5651,89383.0,,,,
5652,89384.0,200.0,0.0,0.0,27.0
5653,89385.0,500.0,200.0,857.0,171.0
5654,89386.0,535.0,128.0,128.0,0.0
5655,89387.0,500.0,500.0,50.0,50.0
5656,89388.0,428.0,0.0,0.0,0.0
5657,89389.0,,,,
5658,89390.0,200.0,115.0,128.0,0.0
5659,89391.0,0.0,500.0,140.0,0.0
5660,89392.0,800.0,0.0,0.0,0.0
5661,89393.0,500.0,300.0,0.0,0.0
5662,89394.0,500.0,0.0,200.0,150.0
5663,89395.0,250.0,0.0,150.0,40.0
5664,89396.0,100.0,600.0,100.0,0.0
5665,89397.0,200.0,0.0,80.0,0.0
5666,89398.0,857.0,428.0,300.0,171.0
5667,89399.0,275.0,100.0,450.0,0.0
5668,89400.0,150.0,0.0,9.0,0.0
5669,89401.0,225.0,20.0,175.0,40.0
5670,89402.0,400.0,150.0,200.0,0.0
5671,89403.0,300.0,80.0,0.0,0.0
5672,89404.0,428.0,728.0,171.0,64.0
5673,89405.0,200.0,257.0,0.0,60.0
5674,89406.0,857.0,60.0,128.0,0.0
5675,89407.0,600.0,0.0,20.0,0.0
5676,89408.0,1285.0,771.0,342.0,0.0
5677,89409.0,300.0,100.0,60.0,0.0
5678,89410.0,430.0,60.0,0.0,0.0
5679,89411.0,300.0,200.0,100.0,100.0
5680,89412.0,75.0,0.0,0.0,0.0
5681,89413.0,400.0,100.0,100.0,35.0
5682,89414.0,70.0,80.0,40.0,30.0
5683,89415.0,514.0,100.0,100.0,20.0
5684,89416.0,1000.0,0.0,50.0,0.0
5685,89417.0,200.0,200.0,60.0,80.0
5686,89418.0,350.0,250.0,0.0,0.0
5687,89419.0,800.0,600.0,150.0,0.0
5688,89420.0,428.0,428.0,128.0,85.0
5689,89421.0,642.0,30.0,150.0,0.0
5690,89422.0,428.0,428.0,250.0,0.0
5691,89423.0,500.0,250.0,150.0,0.0
5692,89424.0,500.0,0.0,300.0,0.0
5693,89425.0,150.0,550.0,250.0,0.0
5694,89426.0,450.0,0.0,,0.0
5695,89427.0,400.0,0.0,200.0,40.0
5696,89428.0,252.0,0.0,40.0,0.0
5697,89429.0,511.0,100.0,100.0,100.0
5698,89430.0,530.0,257.0,128.0,128.0
5699,89431.0,250.0,60.0,50.0,20.0
5700,89432.0,300.0,20.0,80.0,0.0
5701,89433.0,300.0,25.0,75.0,0.0
5702,89434.0,85.0,428.0,0.0,85.0
5703,89435.0,120.0,20.0,50.0,0.0
5704,89436.0,300.0,0.0,0.0,60.0
5705,89437.0,342.0,0.0,60.0,0.0
5706,89438.0,300.0,0.0,171.0,42.0
5707,89439.0,200.0,100.0,30.0,0.0
5708,89440.0,,,,
5709,89441.0,400.0,30.0,0.0,0.0
5710,89442.0,300.0,30.0,0.0,0.0
5711,89443.0,400.0,0.0,100.0,0.0
5712,89444.0,428.0,128.0,0.0,0.0
5713,89445.0,300.0,100.0,200.0,0.0
5714,89446.0,200.0,200.0,428.0,0.0
5715,89447.0,200.0,0.0,75.0,20.0
5716,89448.0,500.0,0.0,100.0,50.0
5717,89449.0,60.0,500.0,0.0,0.0
5718,89450.0,1000.0,0.0,100.0,0.0
5719,89451.0,0.0,400.0,428.0,0.0
5720,89452.0,200.0,250.0,200.0,50.0
5721,89453.0,120.0,40.0,,
5722,89454.0,500.0,100.0,60.0,60.0
5723,89455.0,642.0,70.0,214.0,0.0
5724,89456.0,400.0,0.0,300.0,0.0
5725,89457.0,642.0,857.0,257.0,0.0
5726,89458.0,525.0,350.0,514.0,30.0
5727,89459.0,194.0,0.0,0.0,0.0
5728,89460.0,300.0,0.0,70.0,0.0
5729,89461.0,500.0,150.0,200.0,0.0
5730,89462.0,0.0,100.0,150.0,214.0
5731,89463.0,650.0,750.0,0.0,0.0
5732,89464.0,400.0,25.0,90.0,0.0
5733,89465.0,300.0,150.0,50.0,40.0
5734,89466.0,400.0,20.0,200.0,90.0
5735,89467.0,1000.0,0.0,350.0,100.0
5736,89468.0,0.0,350.0,100.0,0.0
5737,89469.0,,,,
5738,89470.0,160.0,80.0,30.0,0.0
5739,89471.0,100.0,150.0,30.0,25.0
5740,89472.0,500.0,50.0,100.0,0.0
5741,89473.0,200.0,50.0,160.0,25.0
5742,89474.0,200.0,75.0,50.0,0.0
5743,89475.0,400.0,60.0,100.0,25.0
5744,89476.0,200.0,257.0,0.0,60.0
5745,89477.0,150.0,0.0,450.0,20.0
5746,89478.0,950.0,300.0,50.0,50.0
5747,89479.0,642.0,0.0,500.0,0.0
5748,89480.0,400.0,600.0,0.0,0.0
5749,89481.0,500.0,80.0,200.0,50.0
5750,89482.0,171.0,128.0,10.0,0.0
5751,89483.0,642.0,214.0,50.0,0.0
5752,89484.0,200.0,20.0,20.0,0.0
5753,89485.0,300.0,50.0,50.0,0.0
5754,89486.0,400.0,300.0,200.0,0.0
5755,89487.0,800.0,400.0,400.0,100.0
5756,89488.0,300.0,50.0,150.0,60.0
5757,89489.0,428.0,321.0,428.0,0.0
5758,89490.0,250.0,0.0,250.0,25.0
5759,89491.0,214.0,0.0,857.0,0.0
5760,89492.0,300.0,30.0,20.0,0.0
5761,89493.0,,,,
5762,89494.0,600.0,250.0,130.0,0.0
5763,89495.0,400.0,150.0,20.0,0.0
5764,89496.0,6428.0,300.0,0.0,0.0
5765,89497.0,,,,
5766,89498.0,300.0,100.0,100.0,100.0
5767,89499.0,700.0,600.0,40.0,28.0
5768,89500.0,365.0,0.0,70.0,0.0
5769,89501.0,300.0,0.0,25.0,0.0
5770,89502.0,1000.0,150.0,200.0,100.0
5771,89503.0,500.0,60.0,150.0,60.0
5772,89504.0,214.0,0.0,77.0,0.0
5773,89505.0,,,,
5774,89506.0,500.0,200.0,100.0,200.0
5775,89507.0,0.0,400.0,0.0,0.0
5776,89508.0,400.0,150.0,150.0,0.0
5777,89509.0,250.0,500.0,150.0,0.0
5778,89510.0,1071.0,342.0,800.0,30.0
5779,89511.0,350.0,,,60.0
5780,89512.0,600.0,500.0,125.0,75.0
5781,89513.0,1500.0,300.0,1200.0,0.0
5782,89514.0,,857.0,500.0,0.0
5783,89515.0,,0.0,,0.0
5784,89516.0,1285.0,80.0,300.0,100.0
5785,89517.0,500.0,200.0,300.0,150.0
5786,89518.0,100.0,0.0,0.0,0.0
5787,89519.0,500.0,80.0,0.0,0.0
5788,89520.0,857.0,200.0,400.0,100.0
5789,89521.0,857.0,250.0,857.0,40.0
5790,89522.0,700.0,150.0,350.0,35.0
5791,89523.0,2000.0,0.0,1000.0,0.0
5792,89524.0,600.0,100.0,200.0,0.0
5793,89525.0,300.0,0.0,150.0,0.0
5794,89526.0,30.0,270.0,30.0,0.0
5795,89527.0,600.0,0.0,257.0,20.0
5796,89528.0,1071.0,200.0,257.0,0.0
5797,89529.0,400.0,0.0,75.0,85.0
5798,89530.0,600.0,0.0,300.0,150.0
5799,89531.0,428.0,0.0,128.0,10.0
5800,89532.0,350.0,50.0,100.0,60.0
5801,89533.0,857.0,0.0,857.0,214.0
5802,89534.0,50.0,0.0,200.0,0.0
5803,89535.0,260.0,240.0,80.0,0.0
5804,89536.0,150.0,60.0,60.0,
5805,89537.0,500.0,60.0,0.0,0.0
5806,89538.0,200.0,,,
5807,89539.0,389.0,300.0,214.0,40.0
5808,89540.0,214.0,85.0,85.0,42.0
5809,89541.0,349.0,10.0,22.0,0.0
5810,89542.0,200.0,50.0,42.0,0.0
5811,89543.0,24.0,0.0,15.0,9.0
5812,89544.0,300.0,100.0,100.0,100.0
5813,89545.0,400.0,0.0,70.0,0.0
5814,89546.0,650.0,2.0,300.0,60.0
5815,89547.0,300.0,0.0,40.0,0.0
5816,89548.0,212.0,30.0,0.0,15.0
5817,89549.0,1285.0,642.0,300.0,0.0
5818,89550.0,500.0,200.0,100.0,0.0
5819,89551.0,200.0,140.0,25.0,25.0
5820,89552.0,300.0,175.0,100.0,50.0
5821,89553.0,300.0,30.0,300.0,0.0
5822,89554.0,300.0,150.0,100.0,0.0
5823,89555.0,800.0,100.0,200.0,0.0
5824,89556.0,642.0,0.0,50.0,50.0
5825,89557.0,300.0,100.0,80.0,0.0
5826,89558.0,800.0,100.0,0.0,0.0
5827,89559.0,857.0,250.0,857.0,40.0
5828,89560.0,300.0,0.0,0.0,0.0
5829,89561.0,857.0,214.0,,30.0
5830,89562.0,250.0,30.0,30.0,24.0
5831,89563.0,500.0,0.0,15.0,0.0
5832,89564.0,300.0,150.0,200.0,0.0
5833,89565.0,75.0,250.0,200.0,0.0
5834,89566.0,,,100.0,
5835,89567.0,857.0,0.0,100.0,100.0
5836,89568.0,,,,
5837,89569.0,1000.0,0.0,50.0,0.0
5838,89570.0,257.0,85.0,171.0,42.0
5839,89571.0,800.0,50.0,50.0,0.0
5840,89572.0,400.0,50.0,90.0,0.0
5841,89573.0,,,,
5842,89574.0,500.0,0.0,0.0,0.0
5843,89575.0,400.0,20.0,0.0,0.0
5844,89576.0,350.0,500.0,,80.0
5845,89577.0,300.0,0.0,150.0,0.0
5846,89578.0,250.0,500.0,150.0,0.0
5847,89579.0,642.0,0.0,70.0,0.0
5848,89580.0,200.0,100.0,40.0,0.0
5849,89581.0,214.0,0.0,128.0,0.0
5850,89582.0,171.0,300.0,900.0,0.0
5851,89583.0,100.0,25.0,100.0,50.0
5852,89584.0,278.0,214.0,128.0,0.0
5853,89585.0,150.0,58.0,4.0,0.0
5854,89586.0,150.0,150.0,100.0,150.0
5855,89587.0,120.0,40.0,15.0,0.0
5856,89588.0,250.0,100.0,100.0,25.0
5857,89589.0,200.0,0.0,214.0,25.0
5858,89590.0,642.0,0.0,171.0,0.0
5859,89591.0,350.0,250.0,0.0,0.0
5860,89592.0,500.0,60.0,150.0,60.0
5861,89593.0,950.0,300.0,50.0,0.0
5862,89594.0,150.0,100.0,150.0,0.0
5863,89595.0,300.0,150.0,40.0,0.0
5864,89596.0,,,21.0,0.0
5865,89597.0,120.0,0.0,,0.0
5866,89598.0,500.0,0.0,50.0,0.0
5867,89599.0,200.0,40.0,40.0,0.0
5868,89600.0,857.0,0.0,300.0,0.0
5869,89601.0,200.0,150.0,18.0,0.0
5870,89602.0,312.0,0.0,40.0,0.0
5871,89603.0,800.0,200.0,250.0,50.0
5872,89604.0,400.0,200.0,100.0,100.0
5873,89605.0,428.0,85.0,128.0,171.0
5874,89606.0,471.0,471.0,20.0,0.0
5875,89607.0,600.0,100.0,100.0,0.0
5876,89608.0,200.0,50.0,25.0,0.0
5877,89609.0,200.0,42.0,35.0,0.0
5878,89610.0,700.0,200.0,0.0,100.0
5879,89611.0,350.0,80.0,60.0,80.0
5880,89612.0,400.0,0.0,1000.0,200.0
5881,89613.0,200.0,100.0,80.0,40.0
5882,89614.0,250.0,150.0,40.0,40.0
5883,89615.0,400.0,50.0,100.0,50.0
5884,89616.0,500.0,0.0,200.0,0.0
5885,89617.0,857.0,0.0,0.0,0.0
5886,89618.0,300.0,50.0,150.0,0.0
5887,89619.0,600.0,300.0,0.0,0.0
5888,89620.0,200.0,0.0,428.0,0.0
5889,89621.0,500.0,200.0,300.0,150.0
5890,89622.0,1100.0,100.0,80.0,170.0
5891,89623.0,250.0,128.0,0.0,0.0
5892,89624.0,857.0,0.0,428.0,0.0
5893,89625.0,700.0,0.0,0.0,0.0
5894,89626.0,500.0,100.0,0.0,0.0
5895,89627.0,400.0,0.0,0.0,0.0
5896,89628.0,130.0,0.0,20.0,0.0
5897,89629.0,857.0,0.0,0.0,0.0
5898,89630.0,,,,
5899,89631.0,740.0,107.0,20.0,20.0
5900,89632.0,428.0,200.0,400.0,100.0
5901,89633.0,300.0,100.0,100.0,0.0
5902,89634.0,900.0,300.0,9.0,0.0
5903,89635.0,0.0,428.0,107.0,0.0
5904,89636.0,200.0,50.0,100.0,25.0
5905,89637.0,857.0,257.0,128.0,0.0
5906,89638.0,400.0,60.0,40.0,20.0
5907,89639.0,500.0,0.0,214.0,0.0
5908,89640.0,214.0,0.0,50.0,15.0
5909,89641.0,428.0,100.0,10.0,0.0
5910,89642.0,200.0,100.0,200.0,100.0
5911,89643.0,400.0,0.0,40.0,40.0
5912,89644.0,400.0,40.0,200.0,50.0
5913,89645.0,400.0,85.0,50.0,50.0
5914,89646.0,700.0,0.0,20.0,0.0
5915,89647.0,560.0,200.0,200.0,200.0
5916,89648.0,428.0,40.0,500.0,15.0
5917,89649.0,250.0,0.0,150.0,0.0
5918,89650.0,200.0,250.0,235.0,50.0
5919,89651.0,200.0,20.0,50.0,0.0
5920,89652.0,120.0,50.0,50.0,0.0
5921,89653.0,857.0,250.0,857.0,40.0
5922,89654.0,350.0,100.0,100.0,56.0
5923,89655.0,50.0,,30.0,22.0
5924,89656.0,428.0,214.0,120.0,0.0
5925,89657.0,1285.0,428.0,321.0,0.0
5926,89658.0,200.0,800.0,200.0,0.0
5927,89659.0,1500.0,50.0,1000.0,200.0
5928,89660.0,0.0,428.0,107.0,107.0
5929,89661.0,171.0,0.0,342.0,0.0
5930,89662.0,300.0,100.0,0.0,20.0
5931,89663.0,800.0,0.0,100.0,0.0
5932,89664.0,800.0,300.0,100.0,0.0
5933,89665.0,400.0,40.0,80.0,40.0
5934,89666.0,120.0,0.0,0.0,30.0
5935,89667.0,,,,
5936,89668.0,1000.0,0.0,800.0,50.0
5937,89669.0,500.0,0.0,0.0,50.0
5938,89670.0,200.0,800.0,150.0,100.0
5939,89671.0,428.0,0.0,64.0,0.0
5940,89672.0,400.0,30.0,225.0,0.0
5941,89673.0,,,,
5942,89674.0,500.0,100.0,0.0,30.0
5943,89675.0,300.0,0.0,50.0,0.0
5944,89676.0,857.0,428.0,65.0,0.0
5945,89677.0,8400.0,0.0,300.0,0.0
5946,89678.0,600.0,0.0,600.0,0.0
5947,89679.0,400.0,150.0,0.0,0.0
5948,89680.0,300.0,100.0,50.0,0.0
5949,89681.0,1000.0,140.0,100.0,0.0
5950,89682.0,470.0,100.0,60.0,50.0
5951,89683.0,600.0,160.0,0.0,0.0
5952,89684.0,800.0,0.0,100.0,0.0
5953,89685.0,642.0,214.0,50.0,25.0
5954,89686.0,250.0,400.0,50.0,0.0
5955,89687.0,500.0,80.0,150.0,150.0
5956,89688.0,,,,
5957,89689.0,600.0,0.0,80.0,0.0
5958,89690.0,200.0,0.0,35.0,0.0
5959,89691.0,600.0,200.0,14.0,0.0
5960,89692.0,180.0,0.0,5.0,0.0
5961,89693.0,857.0,85.0,342.0,50.0
5962,89694.0,80.0,20.0,25.0,0.0
5963,89695.0,350.0,0.0,0.0,0.0
5964,89696.0,400.0,50.0,321.0,107.0
5965,89697.0,300.0,0.0,40.0,0.0
5966,89698.0,300.0,20.0,0.0,0.0
5967,89699.0,400.0,0.0,60.0,0.0
5968,89700.0,600.0,50.0,30.0,0.0
5969,89701.0,,,,
5970,89702.0,336.0,0.0,20.0,0.0
5971,89703.0,650.0,400.0,100.0,0.0
5972,89704.0,857.0,,111.0,0.0
5973,89705.0,320.0,100.0,20.0,0.0
5974,89706.0,550.0,50.0,100.0,0.0
5975,89707.0,200.0,70.0,100.0,40.0
5976,89708.0,100.0,200.0,100.0,25.0
5977,89709.0,300.0,50.0,1000.0,200.0
5978,89710.0,50.0,100.0,150.0,0.0
5979,89711.0,857.0,50.0,300.0,120.0
5980,89712.0,300.0,100.0,150.0,30.0
5981,89713.0,500.0,0.0,300.0,0.0
5982,89714.0,250.0,100.0,342.0,30.0
5983,89715.0,350.0,75.0,150.0,0.0
5984,89716.0,250.0,100.0,40.0,0.0
5985,89717.0,514.0,128.0,128.0,0.0
5986,89718.0,800.0,800.0,250.0,50.0
5987,89719.0,600.0,200.0,80.0,0.0
5988,89720.0,400.0,150.0,100.0,50.0
5989,89721.0,100.0,50.0,2.0,0.0
5990,89722.0,100.0,50.0,,
5991,89723.0,550.0,200.0,150.0,0.0
5992,89724.0,500.0,100.0,50.0,50.0
5993,89725.0,400.0,30.0,140.0,0.0
5994,89726.0,300.0,0.0,128.0,214.0
5995,89727.0,800.0,0.0,150.0,0.0
5996,89728.0,200.0,200.0,300.0,200.0
5997,89729.0,300.0,0.0,150.0,80.0
5998,89730.0,632.0,85.0,30.0,0.0
5999,89731.0,1100.0,100.0,400.0,0.0
6000,89732.0,400.0,20.0,200.0,0.0
6001,89733.0,90.0,30.0,1600.0,0.0
6002,89734.0,,,,
6003,89735.0,300.0,30.0,50.0,0.0
6004,89736.0,800.0,160.0,0.0,280.0
6005,89737.0,,500.0,,0.0
6006,89738.0,257.0,214.0,40.0,20.0
6007,89739.0,800.0,342.0,150.0,0.0
6008,89740.0,250.0,0.0,20.0,0.0
6009,89741.0,160.0,100.0,420.0,0.0
6010,89742.0,192.0,0.0,0.0,0.0
6011,89743.0,800.0,50.0,500.0,35.0
6012,89744.0,250.0,150.0,214.0,100.0
6013,89745.0,115.0,0.0,0.0,0.0
6014,89746.0,600.0,125.0,200.0,100.0
6015,89747.0,350.0,450.0,128.0,0.0
6016,89748.0,400.0,150.0,200.0,0.0
6017,89749.0,0.0,0.0,514.0,128.0
6018,89750.0,400.0,300.0,300.0,0.0
6019,89751.0,964.0,5.0,20.0,20.0
6020,89752.0,600.0,20.0,100.0,0.0
6021,89753.0,514.0,0.0,200.0,0.0
6022,89754.0,649.0,50.0,200.0,0.0
6023,89755.0,66.0,814.0,,0.0
6024,89756.0,300.0,0.0,30.0,23.0
6025,89757.0,350.0,200.0,80.0,80.0
6026,89758.0,179.0,0.0,0.0,0.0
6027,89759.0,400.0,0.0,200.0,70.0
6028,89760.0,1285.0,0.0,60.0,0.0
6029,89761.0,150.0,25.0,50.0,0.0
6030,89762.0,100.0,300.0,0.0,10.0
6031,89763.0,300.0,75.0,200.0,50.0
6032,89764.0,350.0,150.0,75.0,0.0
6033,89765.0,700.0,100.0,0.0,0.0
6034,89766.0,500.0,0.0,500.0,0.0
6035,89767.0,1714.0,300.0,200.0,0.0
6036,89768.0,,,,
6037,89769.0,321.0,107.0,85.0,85.0
6038,89770.0,1000.0,200.0,8.0,150.0
6039,89771.0,330.0,0.0,0.0,0.0
6040,89772.0,400.0,20.0,150.0,30.0
6041,89773.0,,,,
6042,89774.0,500.0,20.0,50.0,20.0
6043,89775.0,600.0,200.0,100.0,100.0
6044,89776.0,2200.0,0.0,585.0,0.0
6045,89777.0,400.0,100.0,150.0,0.0
6046,89778.0,2200.0,0.0,585.0,0.0
6047,89779.0,600.0,0.0,150.0,0.0
6048,89780.0,280.0,0.0,0.0,0.0
6049,89781.0,350.0,428.0,0.0,0.0
6050,89782.0,685.0,0.0,0.0,0.0
6051,89783.0,857.0,600.0,85.0,0.0
6052,89784.0,530.0,100.0,128.0,130.0
6053,89785.0,100.0,0.0,30.0,0.0
6054,89786.0,150.0,0.0,80.0,30.0
6055,89787.0,220.0,0.0,30.0,0.0
6056,89788.0,1000.0,25.0,214.0,40.0
6057,89789.0,800.0,0.0,200.0,0.0
6058,89790.0,300.0,0.0,23.0,0.0
6059,89791.0,800.0,0.0,100.0,0.0
6060,89792.0,400.0,50.0,150.0,0.0
6061,89793.0,642.0,428.0,75.0,25.0
6062,89794.0,,,,
6063,89795.0,187.0,171.0,0.0,0.0
6064,89796.0,400.0,0.0,200.0,40.0
6065,89797.0,450.0,0.0,100.0,0.0
6066,89798.0,800.0,150.0,150.0,0.0
6067,89799.0,,,,
6068,89800.0,250.0,200.0,100.0,60.0
6069,89801.0,400.0,50.0,342.0,0.0
6070,89802.0,500.0,40.0,500.0,1500.0
6071,89803.0,700.0,1000.0,300.0,80.0
6072,89804.0,500.0,0.0,400.0,0.0
6073,89805.0,350.0,50.0,300.0,85.0
6074,89806.0,205.0,0.0,85.0,20.0
6075,89807.0,400.0,200.0,128.0,0.0
6076,89808.0,0.0,800.0,200.0,100.0
6077,89809.0,500.0,200.0,200.0,0.0
6078,89810.0,175.0,54.0,0.0,0.0
6079,89811.0,200.0,200.0,200.0,0.0
6080,89812.0,600.0,0.0,50.0,0.0
6081,89813.0,500.0,0.0,30.0,0.0
6082,89814.0,150.0,128.0,0.0,0.0
6083,89815.0,685.0,428.0,214.0,214.0
6084,89816.0,514.0,0.0,,
6085,89817.0,1285.0,1285.0,1285.0,0.0
6086,89818.0,200.0,0.0,20.0,30.0
6087,89819.0,450.0,400.0,300.0,128.0
6088,89820.0,180.0,270.0,300.0,0.0
6089,89821.0,700.0,100.0,75.0,0.0
6090,89822.0,100.0,50.0,100.0,30.0
6091,89823.0,200.0,100.0,40.0,0.0
6092,89824.0,0.0,642.0,100.0,0.0
6093,89825.0,212.0,30.0,0.0,15.0
6094,89826.0,300.0,,0.0,30.0
6095,89827.0,200.0,0.0,20.0,0.0
6096,89828.0,1000.0,200.0,300.0,50.0
6097,89829.0,400.0,100.0,100.0,0.0
6098,89830.0,600.0,0.0,300.0,40.0
6099,89831.0,,,,
6100,89832.0,642.0,0.0,321.0,30.0
6101,89833.0,500.0,300.0,100.0,50.0
6102,89834.0,857.0,0.0,200.0,128.0
6103,89835.0,150.0,0.0,100.0,0.0
6104,89836.0,0.0,350.0,40.0,0.0
6105,89837.0,800.0,50.0,500.0,35.0
6106,89838.0,500.0,0.0,120.0,40.0
6107,89839.0,900.0,0.0,0.0,0.0
6108,89840.0,800.0,300.0,100.0,0.0
6109,89841.0,250.0,0.0,0.0,40.0
6110,89842.0,800.0,700.0,400.0,150.0
6111,89843.0,,1285.0,100.0,50.0
6112,89844.0,600.0,500.0,0.0,0.0
6113,89845.0,200.0,128.0,85.0,64.0
6114,89846.0,,,,
6115,89847.0,400.0,120.0,40.0,42.0
6116,89848.0,428.0,171.0,50.0,0.0
6117,89849.0,,,,
6118,89850.0,400.0,50.0,70.0,0.0
6119,89851.0,300.0,100.0,150.0,0.0
6120,89852.0,600.0,200.0,10.0,10.0
6121,89853.0,100.0,51.0,0.0,0.0
6122,89854.0,1200.0,50.0,120.0,0.0
6123,89855.0,0.0,514.0,90.0,30.0
6124,89856.0,642.0,0.0,200.0,0.0
6125,89857.0,600.0,0.0,0.0,0.0
6126,89858.0,857.0,514.0,45.0,0.0
6127,89859.0,400.0,0.0,100.0,0.0
6128,89860.0,200.0,25.0,40.0,0.0
6129,89861.0,200.0,50.0,100.0,25.0
